id,Label,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
48,0,2.02,595432.0,11665.0,8943.0,10529.0,8343.0,5.29,6083.0,3633.0,4426.0,2506.0,3309.0,1709.0,2245.0,0.0,0.0,0.0,0.0,0.0,40243.0,0.0,12394.0,12133.0,41524.0,0.0,291012.0,182.0,-1.69,17,282.06,17015.51,10463.0,4.29,1954.0,106504.0,4306.0,354.0,4306.0,195.0,0.8,195.0,0.8,-354.0,1763.0,71165.0,292.14,2,5,0,1,1,1,1,2,5,2,6,0,2,0,0,0,86,10634.0,5517.0,5.96,0.0,0.0,0.0,14.96,0.0,0.0,0.0,0.0,28063.0,18938.0,22222.0,3,0.0,38.61,0,15285.0,4992.0,0.0,18406.0,28999.0,0,0.0,10634.0,5687.0,0.0,15.93,29017.0,0.0,0.0,0.0,33992.0,0,11033.0,0,62.2,0,0.0,0,0,0,0,0,0,902.0,31.64,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,1812.0,493462.0,12088.0,9435.0,9435.0,8254.0,5.26,5.26,3616.0,3616.0,2198.0,2198.0,1.36,1.36,0.0,4795.0,0.0,11601.0,12305.0,5563.0,0.0,12.99,30332.0,16008.0,4523.0,231101.0,167.0,-2.14,17,218151.0,11452846.0,11349.0,5268.0,3154.0,98.78,11552.0,361.0,11552.0,287.0,267.0,287.0,-308.0,-361.0,1418.0,61988.0,231255.0,2,5,0,0,0,1,1,2,4,2,5,0,5,0,0,0,88,4523.0,5.76,5694.0,0.0,5907.0,0.0,10.22,5426.0,0.0,0.0,35488.0,12487.0,12611.0,0.0,2,9318.0,5907.0,0,16008.0,0.0,13468.0,0.0,53416.0,0,0.0,10852.0,0.0,0.0,0.0,11064.0,6545.0,6924.0,21812.0,40921.0,0,0.0,0,67.16,0,0.0,0,0,0,0,0,0,4812.0,35855.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,0,2.76,103588.0,9464.0,5732.0,10267.0,5464.0,3309.0,5928.0,2667.0,5.69,1825.0,5857.0,1054.0,3381.0,32263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69606.0,287.86,1.0,1.74,12,284784.0,416314.0,11813.0,4506.0,2044.0,101378.0,5881.0,0.12,5881.0,69.0,437.0,69.0,-437.0,-0.12,3644.0,57846.0,290832.0,0,0,1,0,1,0,0,0,0,0,6,0,0,1,0,1,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69606.0,0.0,0.0,0.0,32263.0,1,0.0,69606.0,0,0.0,0.0,32263.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69606.0,32263.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,35287.0,0,0,0,0,0,0,0.0,-2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,1,2346.0,390182.0,14251.0,11426.0,11426.0,8969.0,6386.0,6386.0,4815.0,4815.0,2506.0,2506.0,1528.0,1528.0,6104.0,9901.0,0.0,18935.0,18336.0,5563.0,0.0,24265.0,13847.0,5317.0,10471.0,266163.0,0.5,-1.59,19,244165.0,13068205.0,15467.0,7759.0,6785.0,113.31,10747.0,491.0,10747.0,221.0,223.0,221.0,-548.0,-491.0,452.0,73981.0,266341.0,4,5,0,0,0,1,0,1,4,3,5,0,8,0,0,0,106,20894.0,18.46,0.0,5907.0,0.0,0.0,4795.0,0.0,0.0,0.0,25.98,17696.0,12587.0,6421.0,1,14638.0,5907.0,0,5317.0,5734.0,32414.0,13152.0,29829.0,0,5.75,15787.0,0.0,5.75,0.0,36311.0,11215.0,0.0,19411.0,24265.0,0,0.0,0,84.58,0,0.0,0,0,0,0,0,0,0.0,47167.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
328,0,1764.0,1435.82,41482.0,35039.0,35795.0,26483.0,20737.0,21173.0,17104.0,17665.0,12847.0,13346.0,9361.0,9693.0,77762.0,29391.0,0.0,54907.0,44098.0,18415.0,19.12,20957.0,32923.0,6924.0,35285.0,809448.0,814.0,-2.19,56,741922.0,745000000000.0,46499.0,20672.0,10893.0,338.53,14293.0,456.0,14293.0,329.0,42.0,329.0,-2492.0,-456.0,5719.0,211704.0,810466.0,2,12,1,3,4,0,0,0,11,2,13,0,6,1,2,3,318,38797.0,24033.0,0.0,5787.0,11.69,5969.0,14384.0,4795.0,0.0,11601.0,45.42,95465.0,52049.0,29793.0,4,53076.0,35044.0,0,4.9,29.59,166001.0,27874.0,23298.0,0,0.0,0.0,0.0,0.0,11601.0,120.26,42862.0,29.59,112171.0,23298.0,0,0.0,0,158.13,0,6525.0,0,0,0,0,0,0,0.0,125.67,0,2,1,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,3,0,0,0,1,5,0,0,1,0,0,0,0,0,0,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0,2256.0,1305414.0,22878.0,16003.0,23164.0,14.43,8843.0,13424.0,7102.0,11911.0,5406.0,9.92,3894.0,7.55,15719.0,18631.0,0.0,16395.0,45708.0,0.0,6066.0,44179.0,0.0,63.72,4183.0,693.73,143.0,-0.91,31,683909.0,6756357749.0,23255.0,7845.0,3328.0,212641.0,13144.0,506.0,13144.0,298.0,4.0,298.0,-4101.0,-506.0,6775.0,131082.0,698021.0,2,5,0,1,1,3,0,3,5,2,10,0,2,0,0,0,162,10213.0,16395.0,5601.0,0.0,10118.0,0.0,0.0,4183.0,8418.0,0.0,18199.0,118.02,5563.0,17891.0,4,22814.0,73838.0,0,0.0,0.0,24344.0,0.0,82106.0,0,11499.0,0.0,0.0,11499.0,63.72,18631.0,19902.0,13847.0,27817.0,59185.0,0,0.0,0,83.83,0,-4101.0,0,0,0,0,0,0,33828.0,35404.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,1878.0,1232268.0,23629.0,17725.0,17725.0,14991.0,9431.0,9431.0,7492.0,7492.0,4536.0,4536.0,2944.0,2944.0,40173.0,23881.0,0.0,24151.0,5563.0,4567.0,52084.0,0.0,0.0,25815.0,4417.0,443148.0,0.3,-4.09,32,423255.0,10134826.9,22592.0,8571.0,4633.0,180861.0,13023.0,867.0,13023.0,309.0,12.0,309.0,-1299.0,-867.0,0.28,106021.0,443415.0,2,11,0,0,0,1,2,3,9,2,12,0,8,0,0,0,168,20157.0,17336.0,0.0,11.45,5907.0,11798.0,18951.0,9374.0,0.0,10197.0,12133.0,37293.0,20516.0,5539.0,3,23503.0,11814.0,0,30382.0,7048.0,32855.0,0.0,69.3,0,5.75,21299.0,4.39,5.75,0.0,31563.0,19131.0,12741.0,52.3,33477.0,0,0.0,0,155.07,0,0.0,0,0,0,0,0,0,19062.0,71854.0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1223.0,1762618.0,31175.0,25141.0,25141.0,21996.0,15123.0,15123.0,10783.0,10783.0,7694.0,7694.0,5614.0,5614.0,18415.0,9589.0,0.0,11667.0,36.02,54358.0,6924.0,12133.0,66088.0,25608.0,18947.0,610254.0,333.0,-5.26,45,576399.0,24517536162.0,29796.0,13581.0,6793.0,259212.0,13.39,511.0,13.39,511.0,163.0,465.0,-1144.0,-465.0,6319.0,164.37,610671.0,1,12,1,0,1,3,2,5,11,1,12,0,13,1,0,1,232,18947.0,6104.0,0.0,12114.0,6.01,12125.0,4567.0,9589.0,10197.0,10197.0,61018.0,66643.0,12487.0,29748.0,6,28537.0,23158.0,0,30175.0,0.0,64.89,6607.0,77857.0,0,28525.0,4737.0,4795.0,6.01,0.0,61301.0,20755.0,0.0,61873.0,66.73,0,33548.0,0,143.34,0,0.0,0,0,0,0,0,0,1848.0,100152.0,0,0,0,0,0,6,1,0,0,0,2,2,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
522,0,2167.0,943579.0,17646.0,13077.0,14649.0,11197.0,7.22,9144.0,5655.0,7592.0,3954.0,5.33,2815.0,3914.0,10023.0,13212.0,0.0,27555.0,5687.0,11251.0,12133.0,4.9,38113.0,5317.0,16.74,365.06,188.0,-2.09,24,349714.0,186246249.0,16757.0,5768.0,2747.0,144818.0,12978.0,364.0,12978.0,262.0,0.02,262.0,-4025.0,-364.0,2714.0,93898.0,365842.0,3,6,0,1,1,2,0,2,4,2,8,0,2,0,0,0,126,5317.0,11061.0,0.0,10023.0,5907.0,0.0,9694.0,13557.0,0.0,0.0,29.8,37.61,5687.0,16273.0,3,13212.0,38906.0,0,0.0,5139.0,24909.0,10217.0,52548.0,0,0.0,15356.0,11375.0,0.0,11601.0,20491.0,10023.0,6924.0,22845.0,41294.0,5023,0.0,0,92.5,0,1971.0,0,0,0,0,0,0,23328.0,38228.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
231,0,1415.0,512487.0,15372.0,13053.0,13053.0,10508.0,8674.0,8674.0,8194.0,8194.0,6367.0,6367.0,5985.0,5985.0,5601.0,9901.0,0.0,17488.0,24925.0,44946.0,6421.0,4.9,0.0,11386.0,5262.0,303195.0,882.0,-1.12,22,278206.0,148950268.0,14471.0,4939.0,2332.0,131213.0,12437.0,0.39,12437.0,237.0,45.0,237.0,-497.0,-0.39,1174.0,80714.0,303406.0,2,5,4,1,5,0,0,0,4,2,5,0,4,4,1,5,120,15323.0,6042.0,0.0,5907.0,0.0,0.0,4795.0,0.0,5262.0,0.0,0.0,63202.0,12084.0,18215.0,5,9901.0,5907.0,5262,10217.0,11836.0,68548.0,13.09,0.0,0,6069.0,5317.0,0.0,0.0,0.0,46185.0,4795.0,23167.0,51367.0,0.0,0,0.0,0,76.36,0,0.0,0,0,0,0,0,0,0.0,49167.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,0,1905.0,609725.0,15364.0,13663.0,13663.0,10792.0,8258.0,8258.0,5893.0,5893.0,4.3,4.3,3071.0,3071.0,0.0,0.0,0.0,0.0,0.0,57403.0,11938.0,0.0,6924.0,45.68,9721.0,302211.0,588.0,-1.59,22,276214.0,147897301.0,15311.0,7114.0,3254.0,132029.0,5564.0,0.38,5564.0,206.0,734.0,206.0,734.0,-0.38,2215.0,90553.0,302422.0,0,5,0,1,1,1,1,2,5,0,5,0,5,0,1,1,120,19104.0,0.0,0.0,5948.0,0.0,0.0,0.0,4984.0,0.0,0.0,12133.0,39.07,32786.0,17.64,3,4737.0,16982.0,0,14451.0,0.0,19889.0,51.34,24265.0,0,0.0,4.9,5948.0,0.0,0.0,60891.0,11282.0,0.0,13345.0,24265.0,0,11033.0,0,33.53,0,0.0,0,0,0,0,0,0,2316.0,39184.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
379,0,1911.0,183.88,9052.0,8629.0,8629.0,6178.0,5934.0,5934.0,6069.0,6069.0,5052.0,5052.0,4735.0,4735.0,0.0,0.0,0.0,0.0,11457.0,17754.0,38525.0,0.0,0.0,6924.0,5734.0,179167.0,1.0,-0.04,13,158139.0,1242959.0,8283.0,2503.0,1092.0,81076.0,6192.0,327.0,6192.0,7.0,445.0,7.0,445.0,-327.0,2.55,54254.0,179307.0,2,1,4,0,4,0,0,0,1,1,1,0,1,4,0,4,74,5734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68617.0,6042.0,0.0,4,0.0,0.0,0,0.0,28902.0,51491.0,0.0,0.0,0,0.0,5734.0,0.0,0.0,0.0,6042.0,0.0,23169.0,45449.0,0.0,0,0.0,0,26.02,0,0.0,0,0,0,0,0,0,0.0,21583.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0,1325.0,810881.0,16259.0,13404.0,13404.0,11687.0,8744.0,8744.0,7361.0,7361.0,5998.0,5998.0,4.87,4.87,0.0,9589.0,0.0,17991.0,29975.0,36586.0,0.0,6197.0,24265.0,9884.0,4737.0,324147.0,474.0,-2.14,24,304.22,696101163.0,14224.0,5178.0,2.11,139516.0,12.61,459.0,12.61,0.34,36.0,0.34,-242.0,-459.0,2519.0,88749.0,324.38,1,5,0,4,4,1,1,2,4,1,5,0,3,0,4,4,124,9721.0,11887.0,0.0,0.0,0.0,5969.0,9694.0,4795.0,0.0,0.0,18199.0,18908.0,47943.0,12108.0,6,14326.0,22655.0,0,9884.0,5918.0,43871.0,6545.0,36026.0,0,0.0,0.0,0.0,0.0,0.0,46369.0,9531.0,5918.0,36041.0,30462.0,0,10903.0,0,62.4,0,0.0,0,0,0,0,0,0,0.0,53167.0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,1,1603.0,1215165.0,20759.0,15315.0,17704.0,13759.0,8404.0,11145.0,6362.0,9307.0,4372.0,7275.0,2841.0,5399.0,10023.0,13212.0,0.0,39676.0,17193.0,22464.0,6066.0,24437.0,6924.0,9879.0,25598.0,454006.0,222.0,-2.56,29,439793.0,4474769208.0,19743.0,7359.0,3703.0,174973.0,12903.0,454.0,12903.0,265.0,22.0,265.0,-4.09,-454.0,3961.0,106714.0,454913.0,1,8,0,1,1,1,2,3,8,1,11,0,6,0,0,0,152,13997.0,15612.0,17282.0,6793.0,15907.0,0.0,4795.0,13.14,0.0,11337.0,16758.0,48554.0,6421.0,4877.0,4,27209.0,44628.0,0,5157.0,0.0,25164.0,11515.0,50.3,0,11499.0,14196.0,5884.0,11499.0,22938.0,26151.0,16444.0,13847.0,26493.0,32998.0,5023,0.0,0,107.73,0,2941.0,0,0,0,0,0,0,30469.0,42118.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
163,1,2298.0,418965.0,13.88,12225.0,12225.0,9059.0,7077.0,7077.0,5861.0,5861.0,4191.0,4191.0,3184.0,3184.0,5601.0,5107.0,0.0,0.0,5918.0,37.12,6421.0,7.11,24265.0,18995.0,4737.0,263189.0,625.0,-1.06,19,238181.0,19617523.0,14351.0,5931.0,3097.0,115743.0,11189.0,497.0,11189.0,119.0,295.0,119.0,-711.0,-497.0,2635.0,77403.0,263381.0,1,3,1,0,1,1,0,1,3,1,3,0,4,1,0,1,106,14743.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24974.0,44633.0,12463.0,12711.0,2,9843.0,0.0,0,4.9,5918.0,31284.0,27.75,29829.0,0,5.75,4737.0,0.0,5.75,0.0,37756.0,5601.0,5918.0,31247.0,24265.0,0,0.0,0,32.7,0,0.0,0,0,0,0,0,0,0.0,38917.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,0,1633.0,476068.0,14.82,12443.0,12443.0,10186.0,7.77,7.77,6227.0,6227.0,5007.0,5007.0,3706.0,3706.0,5918.0,9901.0,0.0,18.68,12084.0,18405.0,12842.0,0.0,30332.0,11948.0,4737.0,289168.0,588.0,-1.39,21,266191.0,86059573.0,14543.0,6159.0,2965.0,125263.0,12362.0,462.0,12362.0,316.0,4.0,316.0,-566.0,-462.0,1931.0,79956.0,289375.0,1,4,0,2,2,1,0,1,4,1,4,0,5,0,2,2,114,14743.0,12022.0,0.0,0.0,0.0,5969.0,4795.0,0.0,0.0,0.0,30332.0,38294.0,12084.0,6607.0,3,14638.0,5969.0,0,4.9,0.0,49789.0,13655.0,35895.0,0,0.0,0.0,0.0,0.0,0.0,47818.0,9531.0,0.0,37165.0,30332.0,0,0.0,0,49.77,0,0.0,0,0,0,0,0,0,0.0,46667.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,2.0,2.0,2.0,908.0,908.0,1.0,204.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5594.0,4907.0,31006.0,0.0,-0.4,2,30006.0,2.0,1.6,0.6,-4.9,11859.0,7.5,154.0,7.5,-85.0,4.5,85.0,4.5,-154.0,332.0,6087.0,31014.0,1,2,0,0,0,0,0,0,2,1,2,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4907.0,0.0,5594.0,0.0,0.0,0.0,0,0.0,0.0,5594,0.0,0.0,0.0,0.0,4907.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10501.0,0.0,0.0,0,0.0,0,40.92,0,0.0,0,0,0,0,0,0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,2165.0,687604.0,16328.0,12169.0,12925.0,10293.0,6622.0,7.0,5278.0,5714.0,3111.0,3363.0,1781.0,1907.0,11.57,9589.0,0.0,5783.0,21899.0,0.0,13847.0,48531.0,0.0,0.0,21444.0,318066.0,176.0,-2.33,22,303636.0,67165742.0,16048.0,6197.0,3652.0,132847.0,12284.0,478.0,12284.0,347.0,138.0,347.0,-1332.0,-478.0,3813.0,83669.0,318756.0,1,4,0,0,0,2,0,2,3,1,5,0,5,0,0,0,114,9843.0,5.75,11384.0,0.0,0.0,5969.0,4795.0,4795.0,0.0,0.0,11601.0,62378.0,16.15,0.0,2,19432.0,23353.0,0,0.0,0.0,19449.0,0.0,64.68,0,5.75,4737.0,0.0,5.75,11601.0,22.46,4795.0,0.0,29769.0,48531.0,5023,0.0,0,63.6,0,5794.0,0,0,0,0,0,0,0.0,53067.0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,2.72,371418.0,13052.0,10565.0,10565.0,7832.0,5.69,5.69,5193.0,5193.0,2484.0,2484.0,1.46,1.46,6104.0,10213.0,0.0,17895.0,17672.0,0.0,6066.0,12133.0,20771.0,5317.0,5107.0,239152.0,538.0,-1.1,17,218147.0,4163247.0,13963.0,5.49,4341.0,101919.0,9969.0,508.0,9969.0,121.0,48.0,121.0,-653.0,-508.0,1306.0,66745.0,239315.0,4,4,0,0,0,1,0,1,4,4,4,0,5,0,0,0,96,20636.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6066.0,38467.0,17647.0,12711.0,1,15.32,0.0,0,5317.0,0.0,39021.0,6545.0,29326.0,0,5.75,5317.0,0.0,5.75,0.0,27403.0,6607.0,0.0,38002.0,18199.0,0,0.0,0,72.72,0,0.0,0,0,0,0,0,0,0.0,43083.0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,0,2195.0,712423.0,15405.0,10731.0,11547.0,9969.0,5661.0,6478.0,3805.0,4814.0,2279.0,3144.0,1.47,2098.0,16.8,19703.0,0.0,21446.0,0.0,17534.0,19056.0,12133.0,0.0,10301.0,4737.0,307026.0,83.0,-2.81,21,298215.0,57763898.0,14596.0,6095.0,3601.0,122083.0,12.09,426.0,12.09,345.0,87.0,345.0,-597.0,-426.0,2229.0,74473.0,307287.0,1,8,0,0,0,1,1,2,7,1,9,0,6,0,0,0,108,4737.0,11946.0,5132.0,0.0,5907.0,10.97,25.02,4984.0,0.0,0.0,12133.0,23.47,6924.0,10487.0,2,19249.0,33346.0,0,4984.0,0.0,6924.0,5317.0,46.14,0,5.75,10054.0,10133.0,5.75,11337.0,21784.0,4795.0,10114.0,17282.0,30462.0,0,0.0,0,111.43,0,734.0,0,0,0,0,0,0,0.0,62099.0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
